id,ref,pred,wer,len,weighted_wer,duration
U_06aa9b1dab17c928,anatomy is a way of letting you be able to breathe,anatomy is a way of letting you be able to breathe,0.0,11,0.0,5.752
U_06b7014115ec5328,to break their dormancy or their sleep,to break their dormancy or their sleep,0.0,7,0.0,5.511
U_06ba23598a4a56e7,what did you just say,what did you just say,0.0,5,0.0,1.579
U_06c1eb8e2d63cb88,when you get to 19 it they don't stick,when you get to nineteen it they don't stick,0.0,9,0.0,3.83
U_06ccaf01d38bfa35,well i don't really what how to explain it,well um what makes me say that is um,0.9,9,8.1,7.312
U_06dcedc98d90f513,the direction with um the fl the flow is that um well i mean it's sort of hard to explain so yes you know you know what i mean ya marnie,the direction with um the fl the flow is that um well i mean it's sort of hard to explain so yes you know,0.3103448275862069,30,9.310344827586206,19.041
U_06ec8e3424afb283,i don't think that plants need feed i mean there's plant food to help them grow faster but other than that all they need is water water sun and air and that's basically it,i don't think plants need food i mean there's plant food to help them grow faster but other than that all they need is water water sun and air and that's basically it,0.054054054054054,34,1.837837837837838,11.969
U_06fe3c9bd8286557,this is the digestive system,this is the digestive system,0.0,5,0.0,3.355
U_0705a89c248d887a,i'm good,i'm good,0.0,2,0.0,1.094
U_07182475d51a16e5,kilometer it's a thousand meters,kil it's a thousand meters,0.1666666666666666,5,0.8333333333333333,1.815
U_073fa699c5555ef3,b um our b was cold,b um r b with cold,0.4,6,2.4000000000000004,4.279
U_076a61dada06b02c,well this in this picture i'm guessing that something scared the skunk and so it it's adaptation was to rush up and spray its stink so the predator runs away so it doesn't get eaten,well this in this picture i i'm guessing that something scared the skunk and so it it's adaptation was to lift up its tail and its prey its stink so the predator runs away so it doesn't get eaten,0.2777777777777778,35,9.722222222222223,16.533
U_076ff7bb3d9bc4fc,we did not talk about any ecosystems in class,we did not talk about any ecosystems in class,0.0,9,0.0,3.031
U_07748e2c0955f075,they're all using different stimuli,they're all using different stimuli,0.0,5,0.0,3.062
U_0790724b70829745,the electricity is going out of one side of the d cell and go and going into the light bulb and coming out of the light bulb and going in the other side of the d cell,the electricity is going out of one side of the d cell and go and going into the light bulb and coming out of the light bulb and going in the other side of the d cell,0.0,37,0.0,15.352
U_0790aa511a8c6bfe,um it's about the air we breathe going everywhere that we need it to go,it's about the air we breathe going everywhere that we need it to go,0.0,15,0.0,8.46
U_079dc24b77b05b28,they're all pushed by the boy,they're all pushed by the boy,0.0,6,0.0,2.272
U_07a81f6f3e2464b1,house,house,0.0,1,0.0,2.24
U_07aebf3d46c02cec,the battery's giving electricity to the wires and it's flowing through and giving electricity to the motor,the battery's giving electricity to the wires and it's flowing through and giving electricity to the motor,0.0,17,0.0,8.51
U_07af8df2d13d4763,they both polluting the air,they won't pollute the air,0.6,5,3.0,2.604
U_07bd32e876d640a9,so well if they have the same letter on it they don't stick but if they do have the same if they don't if they have the same letter they don't stick if they do have the same letter okay if they do have the same letter they stick if they don't have the same letter they stick and if they do have the same letter they don't stick,so well if they have the same letter on it they don't stick but if they do have the same if they don't if they have the same letter they don't stick if they do have the same letter okay if they do have the same letter they stick if they don't have the same letter they stick and if they do have the same letter they don't stick,0.0,69,0.0,24.026
U_07bd7c6375d1110c,the engine to make it move the motor to also make it move the steering wheel to make it turn,the engine to make it move the motor to also make it move the steering wheel to make it turn,0.0,20,0.0,6.582
U_07c04f9923803cef,a cat,why,1.0,2,2.0,1.281
U_07c07ffa9b10ee87,breathing helps you to live if you couldn't breathe you would not be living breathing is releasing air and also breathing in air you exhale air and you inhale air this helps you breathe this is what these are the key terms to help you breathe if we we we're not breathing our heart would not be beating and if our heart was not beating and we we're not breathing we would not be alive,breathing helps you to live if you can't breathe you would not be living breathing is releasing air and also breathing in air you exhale air and you inhale air this helps you breathe this is what these are the key terms that help you breathe if we we're not breathing our heart would not be beating and if our heart was not beating and we we're not breathing we would not be alive,0.0394736842105263,75,2.960526315789473,24.427
U_07d66dfa3caa0bbd,she has already said this it flows out of the negative side and into the positive side,she's already said this it flows out of the negative side and into the positive side,0.0588235294117647,17,1.0,5.937
U_07f7b0ada12a72dc,because,because,0.0,1,0.0,0.523
U_08018d3265a47957,we have been working with life boats,we have been working with lifeboats,0.2857142857142857,7,2.0,3.154
U_0802d47479ce1e02,corn,car,1.0,1,1.0,1.6
U_08092f749ddde7f6,the boys who are in the green uniforms are walking home,the boys who are in the green uniforms are walking home,0.0,11,0.0,4.16
U_0810cb80659187f6,a body like the car has systems that work together to keep the body going an example of that is the heart,a body like the car has systems that work together to keep the body going an example of that is the heart,0.0,22,0.0,9.415
U_081176391bb7d4f8,well the flow of energy is just kind of flowing like it the bacteria and fungus is all going to one thing like the bacteria is eating the grass the grass is eating the bunny or the bunny is eating the grass the bunny the hawk is eating the bunny the snake is eating the bunny the snake is eating the bunny the uh bacteria is eating the pine cone and it just keeps going on and on for the flow of energy,well the flow of energy is just kind of flowing like it the bacteria and fungus is all going to one thing like the bacteria is eating the grass the grass is eating the bunny or the bunny's eating the grass the bunny the hawk is eating the bunny the snake is eating the bunny the uh bacteria is eating the pine cone and it just keeps going on and on for the flow of energy,0.073170731707317,83,6.073170731707317,26.3
U_081465920f3bd20e,the human and the plant also different i don't know they're just,the human and the plant,0.6428571428571429,12,7.714285714285715,14.423
U_082672f73711cca4,the nervous system sends things to the brain,the nervous system sends things to the brain,0.0,8,0.0,4.77
U_083363760942ec0e,ore,ore,0.0,1,0.0,2.86
U_0839f6ba90da7265,a solute is what happened if stayed inside whatever,solute is what happens when the target is created,0.7777777777777778,9,7.0,7.413
U_0865101fa6d860d4,they're both in the ground normally,they're both in the ground normally,0.0,6,0.0,3.46
U_08658a6b5f653d3c,we've been using that round stuff and putting in that and making it,we've been using that round stuff and putting it in that and making it,0.0714285714285714,13,0.9285714285714284,6.24
U_08681230344f2722,yeast is an ingredient of food,yeast is an ingredient of food,0.0,6,0.0,4.476
U_08696031274dde66,the brain has a bunch of different like memory cells in it and they're all connecting together to work together to make your brain work,the brain has a bunch of different like memory cells in it and they're all connecting together to work together to make your brain work,0.0,25,0.0,8.426
U_08760a92f9802608,you'd also s use it to see how high something is or tall and to tell if it it's like,it also s use it to see how high something is or tall and to tell if it it's like,0.0909090909090909,20,1.8181818181818183,14.212
U_088b8c047b069774,well will you please repeat that,well will you please repeat that,0.0,6,0.0,9.844
U_0891e1292196d428,the horse,the horse,0.0,2,0.0,1.119
U_089b7310587126e8,that's cool,that's cool,0.0,2,0.0,2.341
U_08b1e1ae15543d26,open,open,0.0,1,0.0,1.469
U_08bb308d2e57485d,yes because we're both mammals,yes because we're both mammals we're both mammals,0.6666666666666666,5,3.333333333333333,12.508
U_08c048affc3789ff,good,okay,1.0,1,1.0,1.755
U_08c064bc29d4c208,made it all,made it all,0.0,3,0.0,2.725
U_08e112b5ea93b5bc,it's the sun it's the magical beautiful sun,it's the sun it's the magical beautiful sun,0.0,8,0.0,5.921
U_08e261b824daafa8,it's a life cycle of a plant so it's called photosynthesis,it's a life cycle of a plant so it's called photosynthesis,0.0,11,0.0,7.152
U_08e9b8bd352afb55,um i thought i told you that um something like i don't know,um i thought i told you that um something like i don't know,0.0,13,0.0,8.953
U_08ee19abc7d6ff04,shorter the the shorter the string the more s uh yes the sh the shorter the string the more cycles,shorter the the shorter the string the more eh yes the sh the shorter the string the more cycles,0.0526315789473684,20,1.0526315789473684,6.559
U_08f4d3c9bf3173ad,yes yes,yes yes,0.0,2,0.0,2.009
U_08f77be56f5ee550,pig a pig,pig a pig,0.0,3,0.0,2.336
U_090e0778d20e609f,that,that,0.0,1,0.0,0.731
U_090edd7eb0fe87a9,learning about mixtures and solutions,learning about mixtures and solutions,0.0,5,0.0,2.467
U_09132facfd364236,otherwise if they weren't then people if they s use straws then they would they would all be different,otherwise if they weren't then people if they s used straws then they would they would all be different,0.05,19,0.95,5.97
U_091d34dfcc9cf7ff,where did you put that new pencil i just bought yesterday,where did you put that new pencil i just bought yesterday,0.0,11,0.0,5.91
U_091d3e916cf55d63,i'm good thanks,i'm good thanks,0.0,3,0.0,2.125
U_091d9ebc408d2e79,wow,wow,0.0,1,0.0,1.987
U_092a7f95e480dc58,rabbit,rabbit,0.0,1,0.0,1.6
U_092cde0364d2a8cc,they both have veins at a nervous system and a heart,they both have veins and and a nervous system and a heart,0.1818181818181818,11,2.0,9.856
U_092f5481b369d780,oh,oh,0.0,1,0.0,0.829
U_092fddfaba038f76,yes cause um cause the so the soil keeps ev all the water to itself so it can like grow it can like grow some kind of plant so but we don't want that to happen we want it to drain down to the large cup no the gravel keeps down it goes down sl slowly because it has holes,yes cause um cause the so the soil keeps ev all the water to itself so it can like grow it can like grow some kind of plant so but we don't want that to happen we want it to drain down to the large cup the the gravel keeps down it goes down flo slowly because it has holes,0.0333333333333333,60,2.0,29.975
U_0935fab9729cb44a,well i think that it probably happened because we watered the plant sh devon because we watered the plant but then um it got better but i mean it like you got more um it got trapped in the bag over time because there's no air for it to,well i think that it probably happened because we watered the plant shh devon because we watered the plant but then it got better but i mean it like you got more it got trapped in the bag over time because there's no where for it to,0.0416666666666666,49,2.0416666666666665,19.672
